date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)",00~19,20~39,40~59,60~99,F,M,temp_max,wind_max,temp_min,temp_avg,rhumid_avg,wa_avg,rain_sum
2016-09-12,4분위수,77.0,308.0,27678.0,1300.0,25487.0,1859,39044,12684,1410,32247,22750,28.9,3.9,21.8,23.9,67.0,1.3,0.0
2016-09-13,1분위수,42.0,274.0,10100.0,337.0,9886.0,862,13800,5802,231,11445,9250,30.4,3.4,19.7,24.6,68.5,1.5,0.0
2016-09-13,2분위수,35.0,154.0,14975.0,590.0,13223.0,1178,19948,7087,785,17651,11347,30.0,3.2,19.6,24.2,70.7,1.6,0.0
2016-09-13,3분위수,77.0,133.0,12798.0,462.0,12400.0,1452,17496,6278,644,15636,10234,29.7,2.7,18.5,23.8,69.4,1.1,0.1
2016-09-13,4분위수,196.0,280.0,31914.0,1279.0,28235.0,1807,43463,16400,952,35846,26776,30.8,3.0,20.1,24.8,61.5,1.3,0.9
2016-09-14,1분위수,14.0,70.0,10035.0,267.0,10221.0,651,13748,5780,505,12598,8086,28.6,3.9,21.1,24.5,70.2,1.4,0.5
2016-09-14,2분위수,42.0,84.0,13420.0,476.0,13199.0,834,18701,7069,666,15300,11970,28.8,3.5,20.8,24.3,73.3,1.2,1.0
2016-09-14,3분위수,21.0,42.0,13816.0,520.0,13125.0,1361,18222,7358,800,16592,11149,28.4,3.3,19.7,23.6,72.4,1.1,0.8
2016-09-14,4분위수,56.0,280.0,27253.0,772.0,26143.0,1935,37377,14726,1438,31765,23711,28.8,2.9,21.4,24.6,63.5,1.3,1.6
2016-09-15,1분위수,14.0,56.0,9584.0,336.0,12669.0,1066,13913,7295,385,13353,9306,29.2,3.1,19.0,23.9,73.0,1.1,0.0
2016-09-15,2분위수,28.0,77.0,14482.0,441.0,13582.0,821,19480,7679,630,16759,11851,29.1,2.4,19.1,23.6,77.3,1.0,0.0
2016-09-15,3분위수,35.0,91.0,15451.0,483.0,16420.0,701,19993,10690,1103,20985,11502,28.9,2.4,17.6,22.9,75.2,0.9,0.0
2016-09-15,4분위수,42.0,217.0,28742.0,771.0,29048.0,1643,39108,16758,1311,35212,23608,29.6,2.7,19.6,24.1,66.5,1.2,0.0
2016-09-16,1분위수,7.0,42.0,9437.0,238.0,9562.0,855,12757,5415,259,11166,8120,29.2,3.2,20.8,24.5,71.2,1.3,0.0
2016-09-16,2분위수,28.0,63.0,13570.0,476.0,12312.0,820,17797,7286,546,15241,11208,29.4,2.5,20.4,24.3,73.7,1.1,0.0
2016-09-16,3분위수,14.0,91.0,14220.0,498.0,12756.0,1079,18397,7365,745,16503,11083,28.8,2.3,19.3,23.8,72.0,0.9,0.0
2016-09-16,4분위수,28.0,217.0,28729.0,955.0,26327.0,1865,39399,13687,1333,32874,23410,29.4,2.4,20.9,24.6,66.0,1.1,0.0
2016-09-17,1분위수,7.0,84.0,9000.0,246.0,8493.0,861,11851,4985,414,9829,8282,27.7,5.1,18.7,23.1,69.0,2.3,7.7
2016-09-17,2분위수,42.0,119.0,14131.0,534.0,12629.0,1213,19399,6633,455,16945,10755,27.2,5.1,18.2,22.7,70.0,2.3,8.4
2016-09-17,3분위수,28.0,168.0,14692.0,386.0,10935.0,1275,17546,6869,722,16288,10124,27.3,4.7,18.1,22.6,71.6,1.8,8.2
2016-09-17,4분위수,56.0,301.0,32412.0,1207.0,28709.0,2024,45068,14888,1529,37737,25772,27.6,4.7,18.6,23.1,64.0,2.0,10.7
2016-09-18,1분위수,35.0,56.0,8333.0,182.0,8110.0,729,10842,4781,364,9357,7359,27.6,4.5,20.4,23.3,59.5,2.5,0.0
2016-09-18,2분위수,14.0,126.0,13928.0,456.0,11798.0,1093,18841,5988,400,15749,10573,27.3,4.4,20.0,23.1,60.7,2.4,0.0
2016-09-18,3분위수,42.0,70.0,14298.0,357.0,12115.0,1170,18141,7053,518,16346,10536,27.1,4.2,19.4,22.8,61.0,2.2,0.0
2016-09-18,4분위수,91.0,274.0,31812.0,1117.0,27787.0,2332,43653,14072,1066,36144,24979,27.6,3.7,20.9,23.6,53.0,1.9,0.0
2016-09-19,1분위수,14.0,126.0,7236.0,294.0,7397.0,736,10285,3829,231,8821,6260,27.2,5.4,18.2,21.7,59.0,2.8,0.0
2016-09-19,2분위수,28.0,245.0,12961.0,598.0,10107.0,1099,17139,5365,364,14963,9004,27.1,4.9,18.5,21.6,60.0,2.7,0.0
2016-09-19,3분위수,21.0,161.0,11960.0,357.0,9236.0,1261,15011,4769,694,13454,8281,26.9,4.4,17.1,21.2,60.6,2.3,0.0
2016-09-19,4분위수,119.0,407.0,27514.0,1195.0,23130.0,2007,36182,12625,1551,30141,22224,27.4,4.1,18.9,22.0,52.5,2.1,0.0
2016-09-20,1분위수,42.0,154.0,9656.0,330.0,7910.0,996,12292,4369,435,10415,7677,26.2,4.6,16.0,20.6,46.5,2.6,0.0
2016-09-20,2분위수,56.0,400.0,12388.0,653.0,10757.0,1275,16744,5829,406,15158,9096,25.8,4.9,15.2,20.3,48.7,2.5,0.0
2016-09-20,3분위수,35.0,182.0,12168.0,449.0,8829.0,1141,14833,5184,505,13409,8254,25.7,4.4,14.0,19.8,48.6,2.1,0.0
2016-09-20,4분위수,98.0,499.0,29474.0,1089.0,22401.0,1844,37850,12922,945,31484,22077,26.1,4.1,16.2,20.8,40.0,1.9,0.0
2016-09-21,1분위수,28.0,224.0,9465.0,401.0,7228.0,630,11174,5248,294,9953,7393,24.7,3.6,14.7,20.0,50.2,1.6,0.0
2016-09-21,2분위수,7.0,323.0,12752.0,702.0,11388.0,1459,17887,5490,336,15182,9990,24.6,3.6,15.1,19.9,53.7,1.8,0.0
2016-09-21,3분위수,35.0,154.0,12348.0,407.0,9738.0,1235,15530,4821,1103,13477,9212,24.6,3.1,12.9,19.1,54.6,1.3,0.0
2016-09-21,4분위수,176.0,582.0,30167.0,1343.0,22966.0,1479,38168,14344,1250,31846,23395,25.0,3.4,15.4,20.3,44.0,1.6,0.0
2016-09-22,1분위수,0.0,175.0,10496.0,378.0,7827.0,693,12899,5046,238,10651,8225,26.2,3.1,17.7,21.4,53.8,1.4,0.0
2016-09-22,2분위수,0.0,267.0,13522.0,505.0,12154.0,1395,18579,5871,631,17065,9411,26.0,3.4,17.7,21.1,58.0,1.6,0.0
2016-09-22,3분위수,28.0,273.0,12137.0,505.0,9119.0,1115,15839,4744,364,13488,8574,25.8,2.5,16.0,20.3,57.6,1.1,0.0
2016-09-22,4분위수,98.0,638.0,30462.0,1300.0,24403.0,1977,40104,13478,1342,34281,22620,26.8,3.0,18.1,21.4,48.0,1.5,0.0
2016-09-23,1분위수,21.0,224.0,10669.0,336.0,9025.0,882,13386,5671,336,11703,8572,27.0,3.1,16.5,21.4,62.5,1.3,0.0
2016-09-23,2분위수,42.0,238.0,15624.0,625.0,12081.0,1474,19842,6832,462,17859,10751,26.9,2.6,16.4,21.2,67.3,1.2,0.0
2016-09-23,3분위수,56.0,273.0,14117.0,532.0,12511.0,1388,18741,6673,687,17120,10369,26.5,2.5,14.6,20.3,65.8,1.0,0.0
2016-09-23,4분위수,91.0,647.0,33801.0,1533.0,31405.0,2573,48587,15055,1276,39998,27493,26.8,2.9,16.7,21.5,58.0,1.3,0.0
2016-09-24,1분위수,14.0,98.0,10338.0,378.0,10267.0,630,13725,6207,533,12149,8946,28.1,3.4,17.1,22.3,64.8,1.3,0.0
2016-09-24,2분위수,56.0,386.0,17213.0,653.0,16465.0,1269,24413,8545,546,21389,13384,28.1,2.9,16.9,22.0,68.7,1.1,0.0
2016-09-24,3분위수,56.0,358.0,16382.0,519.0,14820.0,1740,21891,7930,581,19543,12599,27.9,2.8,15.5,21.3,67.6,1.0,0.0
2016-09-24,4분위수,119.0,689.0,37313.0,1315.0,36289.0,2343,52984,18784,1614,44223,31502,28.0,2.8,17.5,22.3,59.5,1.2,0.0
2016-09-25,1분위수,28.0,91.0,10672.0,315.0,10282.0,875,13892,6299,322,12640,8748,29.0,3.0,18.9,23.1,63.2,1.0,0.0
2016-09-25,2분위수,70.0,189.0,16827.0,596.0,14016.0,1178,22686,7315,519,19268,12430,28.7,2.7,18.6,22.6,67.3,1.0,0.0
2016-09-25,3분위수,56.0,259.0,16608.0,512.0,14637.0,1416,21283,8644,729,20004,12068,28.2,2.4,17.6,21.9,67.2,0.8,0.0
2016-09-25,4분위수,112.0,568.0,35367.0,1110.0,31989.0,2526,49896,15511,1213,41390,27756,28.9,2.6,19.0,23.0,58.0,1.0,0.0
2016-09-26,1분위수,14.0,175.0,10198.0,406.0,9231.0,983,13733,5000,308,11310,8714,28.2,3.5,20.0,23.6,64.8,1.2,0.0
2016-09-26,2분위수,21.0,245.0,12683.0,527.0,13523.0,1246,18517,6815,470,16664,10384,27.6,3.6,19.7,23.4,70.0,1.4,0.0
2016-09-26,3분위수,21.0,133.0,12228.0,506.0,10243.0,1248,15650,5749,519,13857,9309,28.2,3.1,18.6,22.7,68.6,1.0,0.0
2016-09-26,4분위수,140.0,660.0,27387.0,1131.0,25502.0,1978,38924,12944,1030,32062,22814,28.1,3.4,20.0,23.6,60.5,1.3,0.0
2016-09-27,1분위수,7.0,175.0,10852.0,294.0,6611.0,1046,13152,4585,252,10840,8195,23.9,3.6,18.9,20.8,86.5,1.1,14.9
2016-09-27,2분위수,21.0,217.0,15353.0,491.0,10506.0,1298,19723,6941,554,17803,10713,23.6,3.5,18.4,20.5,88.7,1.2,13.5
2016-09-27,3분위수,28.0,189.0,12814.0,448.0,8009.0,1179,15852,5352,427,14273,8537,23.3,2.8,18.4,20.1,88.4,0.8,14.5
2016-09-27,4분위수,56.0,448.0,32382.0,942.0,20448.0,2005,41106,13092,1319,32531,24991,24.1,2.9,18.9,21.0,83.0,0.9,13.4
2016-09-28,1분위수,28.0,126.0,9608.0,421.0,8269.0,840,12230,5172,231,10721,7752,22.1,2.9,18.8,20.2,87.8,1.0,0.4
2016-09-28,2분위수,35.0,379.0,15133.0,547.0,11644.0,1317,19054,6919,469,16911,10848,22.1,3.1,18.4,19.8,66.2,1.0,0.3
2016-09-28,3분위수,56.0,203.0,13452.0,442.0,9888.0,1134,16454,5962,519,15493,8576,21.8,2.3,18.0,19.8,88.0,0.8,0.4
2016-09-28,4분위수,105.0,661.0,33412.0,1096.0,25462.0,2096,40734,15882,2066,33900,26878,22.5,2.4,18.8,20.4,83.0,0.8,0.3
2016-09-29,1분위수,35.0,203.0,9831.0,358.0,8033.0,1044,12871,4363,210,10260,8228,23.8,4.3,18.3,20.3,68.8,2.2,0.0
2016-09-29,2분위수,56.0,414.0,14618.0,583.0,12650.0,1438,19794,6578,532,17525,10817,23.8,4.6,18.2,20.0,68.3,2.3,0.0
2016-09-29,3분위수,49.0,351.0,14121.0,513.0,9537.0,1233,17169,5735,434,14709,9862,23.7,3.6,17.6,19.8,70.0,1.9,0.0
2016-09-29,4분위수,98.0,639.0,32746.0,1013.0,26554.0,2042,41934,15831,1264,36808,24263,24.3,3.9,18.6,20.5,62.0,2.1,0.0
2016-09-30,1분위수,21.0,196.0,11402.0,504.0,8724.0,1018,13884,5616,329,12404,8443,23.8,2.8,17.9,20.6,71.2,1.2,0.0
2016-09-30,2분위수,42.0,245.0,17508.0,709.0,12697.0,1373,21345,7579,904,19500,11701,24.0,2.5,18.0,20.4,73.3,1.2,0.0
2016-09-30,3분위수,56.0,217.0,14717.0,476.0,12736.0,1518,19518,6584,596,16575,11641,23.7,2.2,17.0,19.9,74.0,0.9,0.0
2016-09-30,4분위수,140.0,802.0,37060.0,1217.0,28597.0,1919,47338,16557,2016,40657,27173,24.4,2.7,18.3,20.8,64.5,1.2,0.0
2016-10-01,1분위수,49.0,133.0,10698.0,273.0,9480.0,686,14041,5598,315,12351,8289,25.2,2.5,17.8,21.0,75.0,1.0,0.0
2016-10-01,2분위수,7.0,344.0,15492.0,570.0,14229.0,1275,21966,7044,392,18282,12395,24.8,2.6,17.6,20.8,79.0,1.0,0.0
2016-10-01,3분위수,77.0,259.0,16062.0,343.0,12553.0,1151,20647,7013,490,17358,11943,25.0,2.1,16.6,20.1,78.0,0.8,0.0
2016-10-01,4분위수,70.0,583.0,36404.0,1340.0,30679.0,2265,49727,15617,1509,41041,28077,25.2,2.2,18.2,21.2,70.5,1.0,0.0
2016-10-02,1분위수,21.0,126.0,12069.0,309.0,6788.0,721,13765,5242,301,11433,8596,22.2,4.8,17.0,19.3,88.2,1.8,16.4
2016-10-02,2분위수,63.0,301.0,17762.0,463.0,9813.0,1494,20807,6833,434,18058,11510,22.6,5.2,16.8,19.2,88.3,2.2,15.9
2016-10-02,3분위수,28.0,175.0,17594.0,336.0,9165.0,1233,18934,7266,596,16280,11749,22.8,4.6,16.7,19.0,89.8,1.5,16.1
2016-10-02,4분위수,112.0,421.0,39485.0,1025.0,24266.0,2068,49493,14808,1622,39957,28034,23.2,5.4,17.2,19.6,82.5,1.9,16.4
2016-10-03,1분위수,0.0,119.0,8756.0,168.0,7413.0,701,10789,4686,350,9312,7214,27.9,6.3,19.4,23.0,76.8,2.2,9.2
2016-10-03,2분위수,35.0,217.0,13760.0,548.0,12356.0,1142,18567,6892,406,16577,10430,27.6,5.2,18.8,22.7,77.0,1.7,6.8
2016-10-03,3분위수,49.0,126.0,13979.0,463.0,10971.0,1162,17416,6506,546,15656,9974,27.5,4.7,17.6,22.3,77.8,1.6,8.9
2016-10-03,4분위수,42.0,519.0,32175.0,1144.0,26342.0,1815,42822,14166,1650,35977,24476,27.9,4.7,19.1,22.9,72.0,1.8,7.1
2016-10-04,1분위수,28.0,119.0,8458.0,385.0,8099.0,1106,11193,4510,315,9576,7548,28.4,3.9,16.3,22.1,64.8,1.9,0.0
2016-10-04,2분위수,28.0,280.0,12638.0,589.0,11658.0,1425,17230,6111,448,15607,9607,27.9,4.3,15.8,21.8,65.3,2.2,0.0
2016-10-04,3분위수,28.0,231.0,11680.0,490.0,9080.0,1446,14620,5030,427,12914,8609,27.8,3.4,14.6,21.2,66.8,1.6,0.0
2016-10-04,4분위수,154.0,676.0,27574.0,1265.0,23245.0,1894,36735,12672,1634,30566,22369,28.4,3.5,16.4,22.2,59.0,1.6,0.0
2016-10-05,1분위수,14.0,217.0,9302.0,301.0,7195.0,813,11780,4093,371,9511,7546,26.6,4.6,18.0,21.2,67.0,2.5,0.0
2016-10-05,2분위수,35.0,295.0,13736.0,667.0,10023.0,1156,17654,5610,413,15708,9125,26.9,4.4,17.6,21.1,66.0,2.2,0.0
2016-10-05,3분위수,35.0,323.0,12856.0,414.0,9982.0,1311,15995,5594,773,14269,9404,26.5,4.2,17.1,20.8,67.4,1.9,0.0
2016-10-05,4분위수,119.0,603.0,31247.0,1265.0,22909.0,1579,40249,13305,1199,32403,23929,26.9,4.0,18.0,21.4,60.0,2.0,0.0
2016-10-06,1분위수,28.0,273.0,9307.0,350.0,6931.0,707,11732,4289,161,9819,7070,23.5,4.0,14.4,18.4,63.8,1.8,0.0
2016-10-06,2분위수,35.0,449.0,14084.0,666.0,9714.0,1312,17732,5519,385,15663,9285,23.4,3.5,13.7,18.1,65.7,1.6,0.0
2016-10-06,3분위수,21.0,463.0,12674.0,527.0,8958.0,1043,15567,5522,518,14202,8448,23.1,3.0,13.0,17.6,65.2,1.3,0.0
2016-10-06,4분위수,126.0,823.0,31562.0,1132.0,22618.0,1871,39406,13925,1073,31789,24486,23.6,3.2,14.2,18.3,57.5,1.6,0.0
2016-10-07,1분위수,21.0,280.0,10726.0,358.0,6776.0,1078,13717,4727,301,10894,8929,24.2,3.9,16.4,19.6,72.5,1.9,1.4
2016-10-07,2분위수,70.0,463.0,14840.0,639.0,10857.0,1403,21096,6599,560,19009,10649,24.1,4.2,16.1,19.4,73.7,2.0,1.8
2016-10-07,3분위수,42.0,364.0,14103.0,428.0,9226.0,1302,17454,6507,399,15643,10019,24.0,3.6,15.2,19.1,75.8,1.6,1.6
2016-10-07,4분위수,140.0,836.0,32977.0,1167.0,20110.0,1765,43795,13860,1107,35795,24732,24.5,4.0,16.5,19.6,68.0,2.0,1.8
2016-10-08,1분위수,14.0,274.0,11001.0,329.0,7850.0,931,13230,5223,231,11238,8377,21.9,5.6,10.9,17.0,67.8,2.3,5.8
2016-10-08,2분위수,105.0,569.0,17655.0,582.0,11710.0,1324,21990,7174,427,19714,11201,22.3,4.8,10.6,16.8,68.0,1.9,6.0
2016-10-08,3분위수,84.0,547.0,16989.0,568.0,10969.0,1402,20871,6625,455,17663,11690,21.9,5.5,10.7,16.8,68.0,2.0,6.1
2016-10-08,4분위수,175.0,1335.0,41977.0,1231.0,26625.0,2542,51842,16421,1241,43620,28426,22.1,5.3,11.0,17.1,65.0,2.3,5.6
2016-10-09,1분위수,70.0,358.0,11318.0,358.0,6284.0,1002,12004,5059,323,10475,7913,16.4,4.6,7.9,11.8,48.0,2.4,0.0
2016-10-09,2분위수,91.0,632.0,17306.0,660.0,9596.0,1208,20593,6043,455,17648,10651,16.8,4.3,7.3,11.5,49.7,2.1,0.0
2016-10-09,3분위수,63.0,392.0,17003.0,393.0,9231.0,1275,18385,6755,667,16708,10374,16.3,3.9,6.9,11.5,48.0,1.9,0.0
2016-10-09,4분위수,224.0,1385.0,38498.0,1144.0,20998.0,2014,45644,13125,1466,36255,25994,16.8,4.2,8.0,11.9,44.0,2.2,0.0
2016-10-10,1분위수,28.0,365.0,9781.0,372.0,5952.0,883,11364,4048,203,9894,6604,20.4,3.4,8.6,13.9,48.2,1.4,0.0
2016-10-10,2분위수,35.0,746.0,14645.0,611.0,9210.0,1284,17655,5720,588,16057,9190,19.9,3.3,8.2,13.6,51.3,1.4,0.0
2016-10-10,3분위수,56.0,413.0,13208.0,379.0,8439.0,952,15972,4997,574,13783,8712,19.8,2.9,7.1,12.8,51.0,1.1,0.0
2016-10-10,4분위수,154.0,1329.0,30604.0,1125.0,17994.0,1689,37053,11393,1113,29958,21290,20.4,2.9,8.7,13.9,40.0,1.3,0.0
2016-10-11,1분위수,49.0,336.0,10468.0,364.0,6981.0,1031,12569,4353,245,9997,8201,20.7,3.5,10.6,15.6,65.8,1.4,0.0
2016-10-11,2분위수,70.0,563.0,13960.0,660.0,9684.0,1486,17745,5342,378,15740,9211,20.7,2.9,10.6,15.5,68.7,1.2,0.0
2016-10-11,3분위수,56.0,478.0,13566.0,308.0,8897.0,987,16049,5378,905,13639,9680,20.4,2.6,9.1,14.9,67.6,1.0,0.0
2016-10-11,4분위수,126.0,1302.0,32483.0,1215.0,20183.0,1479,39246,13054,1530,31993,23316,21.0,2.8,11.2,15.9,60.0,1.3,0.0
2016-10-12,1분위수,28.0,315.0,10157.0,428.0,5221.0,730,11194,4008,217,9252,6897,20.4,3.5,12.1,15.7,60.8,1.6,0.0
2016-10-12,2분위수,70.0,590.0,14542.0,731.0,9575.0,1303,18671,5149,385,16203,9305,20.3,3.3,11.7,15.3,63.0,1.5,0.0
2016-10-12,3분위수,49.0,484.0,13295.0,385.0,8334.0,1128,15770,5173,476,13837,8710,20.0,3.0,10.4,14.7,61.4,1.2,0.0
2016-10-12,4분위수,154.0,1450.0,30286.0,1266.0,18329.0,1811,37470,11160,1058,29826,21673,20.4,3.0,12.2,15.7,54.5,1.4,0.0
2016-10-13,1분위수,35.0,358.0,10369.0,462.0,7792.0,1019,12585,5188,224,10637,8379,21.3,3.2,10.1,15.2,49.2,1.2,0.0
2016-10-13,2분위수,63.0,766.0,14509.0,822.0,9208.0,1107,18154,5722,385,16471,8897,21.2,2.8,9.7,14.8,55.0,1.1,0.0
2016-10-13,3분위수,84.0,385.0,18302.0,385.0,8550.0,1156,20502,5663,385,14073,13633,20.9,2.7,8.0,13.9,53.0,1.0,0.0
2016-10-13,4분위수,238.0,1331.0,30082.0,1182.0,19754.0,1759,37737,11765,1326,31556,21031,21.3,2.7,10.2,15.2,43.5,1.1,0.0
2016-10-14,1분위수,49.0,548.0,10722.0,372.0,7609.0,812,13142,5164,182,10656,8644,22.9,2.4,11.2,16.9,66.2,1.0,0.0
2016-10-14,2분위수,98.0,627.0,14762.0,625.0,11805.0,1443,20185,5911,378,17727,10190,22.7,2.8,11.3,16.6,70.3,1.1,0.0
2016-10-14,3분위수,105.0,442.0,14156.0,413.0,9301.0,1262,16709,5970,476,14793,9624,22.5,2.1,9.8,15.6,69.2,0.7,0.0
2016-10-14,4분위수,280.0,1309.0,34586.0,1469.0,23927.0,1913,43383,15103,1172,37128,24443,23.2,2.4,11.8,17.0,60.0,1.0,0.0
2016-10-15,1분위수,274.0,336.0,10606.0,336.0,8446.0,806,13634,5109,449,11714,8284,26.1,2.5,13.5,19.4,63.3,1.0,0.0
2016-10-15,2분위수,155.0,491.0,16146.0,590.0,13469.0,1332,21842,7152,525,19017,11834,25.2,2.9,13.0,18.7,69.3,1.3,0.0
2016-10-15,3분위수,77.0,484.0,15690.0,533.0,11688.0,1282,19234,7248,708,17887,10585,25.2,2.3,11.5,17.7,68.6,0.8,0.0
2016-10-15,4분위수,140.0,1244.0,34467.0,1223.0,27895.0,2275,45803,15721,1177,38918,26058,25.8,2.2,13.5,19.2,59.5,0.9,0.0
2016-10-16,1분위수,21.0,259.0,10439.0,238.0,6126.0,841,12945,4100,252,10185,7953,19.7,2.7,15.8,17.6,77.0,1.1,1.3
2016-10-16,2분위수,35.0,400.0,16054.0,540.0,10889.0,1306,21052,6180,476,18187,10827,19.4,2.9,15.1,17.1,80.7,1.2,1.1
2016-10-16,3분위수,7.0,371.0,16351.0,476.0,9184.0,1377,18882,6124,722,16719,10386,19.4,2.0,14.3,16.5,81.8,0.8,1.3
2016-10-16,4분위수,133.0,857.0,34975.0,1146.0,21095.0,1907,46125,13194,1051,37189,25088,20.0,3.0,15.5,17.5,71.5,1.1,1.3
2016-10-17,1분위수,28.0,203.0,9395.0,329.0,7039.0,968,11912,3925,189,9856,7138,21.9,3.7,14.6,17.7,81.0,1.2,0.0
2016-10-17,2분위수,155.0,477.0,13834.0,534.0,11008.0,1079,19126,5453,350,17022,8986,21.9,2.9,14.2,17.3,80.7,1.1,0.0
2016-10-17,3분위수,35.0,280.0,12352.0,477.0,8551.0,1206,14879,5246,364,13031,8664,21.8,2.8,13.1,17.0,80.4,0.9,0.0
2016-10-17,4분위수,119.0,1096.0,30806.0,1082.0,21040.0,1491,38753,12621,1278,33007,21136,22.3,2.9,14.6,17.8,74.5,1.0,0.0
2016-10-18,1분위수,14.0,266.0,10065.0,351.0,7109.0,969,11680,4834,329,9644,8168,23.1,2.8,11.7,16.8,75.5,1.0,0.0
2016-10-18,2분위수,42.0,478.0,14251.0,569.0,10418.0,1276,18221,5862,399,16391,9367,22.7,2.8,11.7,16.5,78.3,1.1,0.0
2016-10-18,3분위수,49.0,394.0,12944.0,378.0,8755.0,1254,15781,5072,413,13515,9005,22.6,2.1,10.4,15.7,77.8,0.8,0.0
2016-10-18,4분위수,105.0,1182.0,30941.0,1189.0,20449.0,1942,37888,12880,1163,31204,22669,23.3,2.6,12.5,17.0,70.5,1.1,0.0
2016-10-19,1분위수,84.0,266.0,9551.0,245.0,6601.0,968,11341,4123,315,9812,6935,23.8,3.2,14.4,18.1,72.2,1.2,0.0
2016-10-19,2분위수,225.0,584.0,13820.0,674.0,10006.0,1232,17143,6540,401,16175,9141,23.9,2.8,14.1,17.9,74.0,1.0,0.0
2016-10-19,3분위수,63.0,434.0,13107.0,336.0,8808.0,1177,16169,4870,532,14318,8430,23.5,2.6,13.0,17.2,73.4,0.9,0.0
2016-10-19,4분위수,49.0,1103.0,30928.0,1244.0,20990.0,1578,38763,12603,1377,31846,22475,23.9,3.0,14.7,18.3,67.5,1.1,0.0
2016-10-20,1분위수,84.0,238.0,10085.0,357.0,6273.0,1001,11689,4102,245,9369,7668,25.2,3.9,13.1,18.6,67.0,1.4,0.0
2016-10-20,2분위수,56.0,435.0,13702.0,660.0,10394.0,1220,18514,5177,336,15863,9384,24.3,4.0,12.9,18.2,69.3,1.6,0.0
2016-10-20,3분위수,63.0,357.0,12229.0,435.0,8506.0,1169,15097,4974,350,13037,8553,24.7,3.6,11.7,17.8,68.8,1.2,0.0
2016-10-20,4분위수,84.0,1203.0,31169.0,1103.0,21018.0,1682,38653,12854,1423,32496,22116,25.0,3.5,13.6,18.7,62.0,1.3,0.0
2016-10-21,1분위수,7.0,507.0,10298.0,329.0,7163.0,602,11912,5391,399,10619,7685,21.2,4.0,16.0,18.0,63.5,2.1,0.0
2016-10-21,2분위수,70.0,676.0,16085.0,597.0,10340.0,1058,20332,6042,350,18251,9531,21.2,4.2,15.9,17.7,63.7,2.2,0.0
2016-10-21,3분위수,42.0,513.0,13734.0,554.0,9345.0,1038,17445,5222,483,14569,9619,21.1,3.3,15.2,17.6,65.0,1.7,0.0
2016-10-21,4분위수,112.0,1392.0,33216.0,1336.0,21631.0,1829,40697,13687,1488,34977,22724,21.2,4.3,16.5,18.0,57.5,2.3,0.0
2016-10-22,1분위수,42.0,252.0,10183.0,343.0,7264.0,700,11966,5124,301,10072,8019,22.0,3.3,15.0,18.4,65.0,1.5,0.0
2016-10-22,2분위수,133.0,527.0,17404.0,540.0,13200.0,1550,22418,7353,504,19928,11897,21.8,3.2,14.9,18.0,66.0,1.5,0.0
2016-10-22,3분위수,28.0,590.0,14255.0,536.0,11223.0,1297,18306,6475,554,16911,9721,21.8,2.8,13.6,17.7,66.2,1.1,0.0
2016-10-22,4분위수,119.0,1147.0,36777.0,1491.0,25603.0,2203,46162,15151,1642,40084,25074,22.2,3.0,15.4,18.4,58.0,1.3,0.0
2016-10-23,1분위수,14.0,288.0,11445.0,351.0,6353.0,813,13475,5185,378,11418,8433,18.6,5.1,11.0,13.7,69.8,2.9,2.2
2016-10-23,2분위수,105.0,555.0,17725.0,464.0,8188.0,1516,21179,5920,504,18508,10611,18.2,5.0,10.6,13.3,70.7,2.9,2.2
2016-10-23,3분위수,49.0,371.0,19016.0,462.0,8473.0,1212,20392,7318,750,18788,10884,18.2,4.5,10.7,13.4,72.0,2.4,2.2
2016-10-23,4분위수,98.0,1104.0,38821.0,1167.0,19506.0,2036,47159,14438,1537,39744,25426,18.7,4.4,11.0,13.8,66.0,2.3,2.9
2016-10-24,1분위수,35.0,273.0,9804.0,380.0,5321.0,687,10745,4108,280,9025,6795,19.7,3.4,9.3,15.0,61.0,1.7,0.0
2016-10-24,2분위수,70.0,534.0,13977.0,611.0,9204.0,1199,17068,5737,399,15298,9105,19.4,3.6,9.7,14.8,60.3,1.9,0.0
2016-10-24,3분위수,49.0,308.0,13354.0,407.0,6638.0,1086,14608,4662,435,12474,8317,19.4,2.8,8.0,14.3,62.8,1.3,0.0
2016-10-24,4분위수,126.0,1021.0,31504.0,1133.0,19157.0,1816,37995,12072,1149,30911,22121,20.0,3.3,9.7,15.3,35.3,1.7,0.0
2016-10-25,1분위수,42.0,224.0,10276.0,210.0,5453.0,805,11027,4458,280,9288,7282,18.1,4.2,12.3,14.3,87.5,1.6,40.1
2016-10-25,2분위수,28.0,386.0,14285.0,512.0,8241.0,939,17750,5171,371,15615,8616,17.7,3.8,12.0,13.8,88.7,1.6,35.6
2016-10-25,3분위수,98.0,455.0,12999.0,450.0,7143.0,1374,14856,5092,392,13442,8272,17.7,3.3,11.2,13.6,89.2,1.2,37.8
2016-10-25,4분위수,140.0,1013.0,33797.0,1028.0,17559.0,1704,39613,12271,1131,33040,21679,18.4,4.0,12.4,14.4,82.5,1.8,32.4
2016-10-26,1분위수,21.0,372.0,9137.0,364.0,5642.0,693,10858,3691,308,8885,6665,16.7,2.9,10.8,13.6,85.2,1.0,0.0
2016-10-26,2분위수,56.0,604.0,14912.0,646.0,8755.0,1129,17548,5896,428,15632,9369,16.6,2.7,10.5,13.2,86.3,1.0,0.0
